Catalogue No.	Artist Name	Title	Object Type	Transaction
F-A2050	"NEW NONNOTTE, DONAT (French)"	"Quinze Dessins & Études, par Boucher, Nonnotte, Berruer, &c. (Sous ce no : Dessins & Études)"	Dessins	Inconnue
F-A2050	"BRENET, NICOLAS GUY (French)"	"Le jeune Fils de Scipion rendu à son Pére par Antiochus. Ce Général, pour lui témoigner sa reconnoissance, lui conseille de conclure la Paix avec les Romains."	Peinture	Inconnue
F-A2051	"BOUCHARDON, EDMÉ (French)"	"Un Vieillard hermite, avec bonnet sur la tête, vu de profil."	Dessin	Inconnue
F-A2051	"NATOIRE, CHARLES JOSEPH (French)"	"Deux dessins ; Saint Bruno & la Vierge, à la sanguine, sur papier blanc. (Sous ce no.: Saint Bruno [ou] la Vierge ; lot no.112[a] par Bouchardon)"	Dessin	Inconnue
F-A2051	NEW (Unknown)	"L'événement arrivé dans la forêt de Fontainebleau ; la Cour étant à la chasse au cerf. On voit la Reine descendue de sa voiture, & prodiguant les soins les plus tendres à la famille de l'homme qui venoit d'être blessé. Ce trait d'humanité, qui honora la Reine des François, fut alors gravé d'après ce dessin, dont les principaux personnages sont rassemblans. Il est sur papier blanc, dessiné à la plume & à l'encre de la Chine, rehaussée de blanc."	Dessin	Inconnue
F-A2051	"PERLIN, FIRMIN (French)"	Le portique d'un temple où l'on fait un sacrifice ; dessin colorié d'un grand effet.	Dessin	Inconnue
F-A2051	"PETITOT, JEAN (French)"	"Un portrait d'homme du règne de Louis XIV ; il est coëffé en cheveux bruns avec large rabat, vêtu de noir & à manche crévée, ce superbe émail est peint d'après Philippe de Champagne. Hauteur 18 lignes, largeur 19. De forme ovale ; la boéte d'écaille noire est ornée de cercles, gorges & charnieres en or, à guirlandes & rosasses. Hauteur 13 lignes, diamètre 2 pouces 11 lignes."	Émail	Inconnue
F-A2051	"ROUQUET, JEAN-ANDRÉ (Swiss)"	"Le portrait d'une jolie femme, vue de face, avec un voile de gaze noire, la poitrine découverte ; ce morceau, exécuté d'après nature, est d'un faire moëlleux & agréable. Il est dans une petite bordure dorée."	Émail	Inconnue
F-A2051	"HALL, PETER ADOLPHE (Swedish)"	"Une jeune fille blonde, vue à mi-corps, la tête orné de fleurs, vêtue d'une chemise, laissant voir une partie de la gorge. Parmi tous les ouvrages excellens de cet habile artiste, on doit distinguer celui-ci, qui est d'une perfection rare. Hauteur 36 lignes, largeur 26 lignes ; de forme ovale, dans sa bordure de bronze doré au mat."	Miniature	Inconnue
F-A2051	"ALBANI, FRANCESCO (Italian)"	Le Baptême de Notre Seigneur ; composition de quatorze figures principales. Nous croyons ce tableau gravé.	Peinture	Inconnue
F-A2051	"BERCHEM, NICOLAES PIETERSZ. (Dutch)"	"Un paysage pittoresque, coupé de rivières, de rochers & de montagnes sur l'une desquelles on voit une vieille tourelle & quelques fabriques. Ce tableau offre, sur le devant, trois femmes, dont l'une debout semble parler à une autre à genoux tenant un pot de cuivre, tandis que la troisième est occupée à laver du linge dans un torrent ; on apperçoit encore deux vaches, une chèvre & un chien : plus haut, & plus loin, sur la droite, deux pâtres gardent différens bestiaux. Ce tableau capital, du beau faire de Nicolas Berchem, est aussi piquant par son ton clair & brillant, que précieux par son fini, & il fut apporté en France par feu M. Gersaint."	Peinture	Inconnue
F-A2051	"BRUEGHEL, JAN THE ELDER (Flemish)"	"Un hiver, vue des environs d'Anvers, enrichie de plus de cinquante figures, de cavaliers & de chariots ; tableau touché largement & avec facilité."	Peinture	Inconnue
F-A2051	"COQUES, GONZALES (Flemish)"	"Un petit portrait de femme oval, dans l'ancien costume, & une tête de vestale peinte à [   ] (Sous ce no.: Un petit portrait de femme ; lot no.45[b] par Lefebre (Lefevre))"	Peinture	Inconnue
F-A2051	"DUJARDIN, KAREL (Dutch)"	"Une campagne, où l'on voit à droite & sur le devant, un jeune pâtre, tenant un couteau, & tranchant du bois mort ; son chien au pied de l'arbre, le regarde. Un boeuf roux & un autre blanc, vus de face, ornent cette charmante composition. Le fonds est occupé par des monticules, & des prairies. Ce fin & précieux tableau vient de la vente de M. de Choiseul, noo. 91. il est gravé dans le recueil de son cabinet. Hauteur 13 pouces, largeur 11 & demi. B[ois]. C'est une de ces productions piquantes, rares aujourd'hui."	Peinture	Inconnue
F-A2051	"MACHY, PIERRE ANTOINE DE (French)"	"Une boëte d'écaille, garnie de cercles, gorges, & charnières : le dessus représentant des ruines, figures & animaux, par de Machy, peintre à l'huile. Le dessous, par Prevost jeune, représentant un vase à bas-reliefs rempli de fleurs variées, & un nid, peints à gouache ; de forme ronde. (Sous ce no.: Des ruines, figures & animaux ; lot no.79[b] par Prevost jeune)"	Peinture	Inconnue
F-A2051	"MEULEN, ADAM FRANS VAN DER (Flemish)"	"Une campagne, où l'on voit sur la gauche & près d'un village une rencontre de cavaliers ; la droite offre une étendue de pays, où plusieurs cavaliers prennent la fuite."	Peinture	Inconnue
F-A2051	"POELENBURGH, CORNELIS VAN (Dutch)"	"Une campagne ornée de ruines, enrichie de sept figures presque nues & au bain ; dans le fond on apperçoit encore deux pâtres & quelques bestiaux ; à droite, & sur le haut d'une ruine, on voit une portion du temple de la Sybille Tiburtine. Ce tableau, d'une exécution moëlleuse, est aussi d'une couleur vigoureuse."	Peinture	Inconnue
F-A2051	"PRÉVOST, JEAN LOUIS (French)"	"Une boëte d'écaille, garnie de cercles, gorges, & charnières : le dessus représentant des ruines, figures & animaux, par de Machy, peintre à l'huile. Le dessous, par Prevost jeune, représentant un vase à bas-reliefs rempli de fleurs variées, & un nid, peints à gouache ; de forme ronde. (Sous ce no.: Un vase à bas-reliefs rempli de fleurs variées, & un nid ; lot no.79[a] par Machy)"	Peinture	Inconnue
F-A2051	RAFFAELLO SANTI (Italian)	"Une très-belle copie de l'école d'Athènes, par un ancien maître."	Peinture	Inconnue
F-A2051	"RENI, GUIDO (Italian)"	"La Magdeleine dans le désert ; figure de grandeur naturelle, vue jusqu'aux genoux ; elle est vue, la tête de face, le regard élevé vers le ciel, & les cheveux tombant sur les épaules, la main ouverte sur le milieu de la poitrine, le bras gauche lui traversant le corps, & la main appuyée sur sa draperie ; elle est enveloppée d'une draperie bleue & d'une soutane jaunâtre : à droite, sur une butte, on voit un vase de parfums. Ce Tableau, du plus beau & du plus grand caractère, est d'un ton clair & brillant, & de l'exécution la plus ferme. Il vient du Cabinet de M. Tallard. (pendant au lot no. 63 par L. Lagrenée)"	Peinture	Inconnue
F-A2051	"TURCHI, ALESSANDRO ORBETTO (Italian)"	"Sainte Agnès, vue à mi-corps, le regard élevé, la main droite ouverte sur la poitrine ; elle tient une palme de la main gauche, appuyée sur son agneau ; elle est vêtue d'une draperie violette & d'une tunique jaune. Ce tableau, du plus parfait de ce maître, est digne des belles productions du Dominicain. Il vient de la vente du Prince de Conty, no. 125."	Peinture	Inconnue
F-A2051	"VANLOO, CHARLES ANDRÉ CARLE VANLOO (French)"	"Le Bacha faisant peindre sa maîtresse. Superbe composition de sept figures. On y voit Carle Vanloo lui même tournant la tête, & tenant son pinceau. On en connoît l'estampe gravée par Lepicier. Ce précieux tableau qui vient de la belle collection de M. de Julienne, sous le numéro 266, fut vendu 5020 liv. il a été regardé à juste titre comme le chef d'oeuvre de ce maître. On se rappellera toujours avec plaisir les applaudissemens publics qui furent prodigués, lorsqu'on apprit après l'adjudication, qu'il restoit en France. toute la famille de notre peintre témoin de ce spectacle, ne put répondre que par des larmes de réconnoissance."	Peinture	Inconnue
F-A2051	CLODION CLAUDE MICHEL (French)	"Un grouppe de trois figures ; un faune tient une bacchante qui tient elle-même un petit faune par la main ; divers accessoires enrichissent ce morceau, qui est de la composition la plus heureuse & du plus beau faire de cet habile artiste."	Sculpture	Inconnue
F-A2051	CLODION CLAUDE MICHEL (French)	"Deux terres cuites faisant pendant ; l'une, par Bouchardon, représente l'Amour ; l'autre, par Clodion, offre une jeune fille portant une cassolette sur un plat, & tenant de la main droite une corbeille remplie de fleurs qu'elle porte sur sa tête. Hauteur 13 pouces, largeur 6. L'Amour, par Bouchardon, vient de la vente du Prince de Conty, no. 521. (Sous ce no. : Une jeune fille portant une cassolette sur un plat ; lot no. 158[b] par Bouchardon)"	Sculpture	Inconnue
F-A2051	CLODION CLAUDE MICHEL (French)	Un grouppe de trois figures ; un faune assis & une bacchante grouppée près de lui offrent des fruits & des raisins à un petit enfant qui s'élève sur la pointe des pieds ; très-beau grouppe des plus soignés.	Sculpture	Inconnue
F-A2051	GIAMBOLOGNA JEAN BOULOGNE (Flemish and Italian)	"Le Mercure de Jean de Boulogne, très bien réparé, de 24 pouces de proportion, sur fût de colonne de stuc de 11 pouces."	Sculpture	Inconnue
F-A2051	GIAMBOLOGNA JEAN BOULOGNE (Flemish and Italian)	Le même Mercure. Très joli modèle du tems des Boulogne.	Sculpture	Inconnue
F-A2051	GIAMBOLOGNA JEAN BOULOGNE (Flemish and Italian)	"Deux autres enfans, l'un jouant de la flute, l'autre sonnant de la trompette. Placés sur des pieds de même genre que les précédens [de bronze à rinceaux d'ornemens]."	Sculpture	Inconnue
F-A2051	ITALIAN (Italian)	"Une muse, tenant de la main droite une trompette & de l'autre un rouleau de papier ; cette figure a été faite par un habile artiste en Italie."	Sculpture	Inconnue
F-A2051	"LE LORRAIN, ROBERT (French)"	"Le buste d'une jeune fille de grandeur naturelle, coëffée en cheveux avec chemise à l'entour de la poitrine, monté sur piédouche. Hauteur 18 p. Ce joli marbre est d'un caractère aussi agréable que d'une exécution précieuse, & sert de pendant à celui décrit ci-après. (pendant au lot no. 189 par Léremberg)"	Sculpture	Inconnue
F-A2051	"VASSÉ, LOUIS-CLAUDE (French)"	"Le buste d'une jeune fille la tête couverte d'un mouchoir noué sous le menton retombant sur l'epaule droite ; élevé sur piédouche & socle de 8 pouces. Hauteur 18 pouces, largeur 9 p. Ce joli marbre sert de pendant à celui décrit ci-après. (pendant au lot no. 191)"	Sculpture	Inconnue
F-A2052	ANONYMOUS (Unknown)	Quatre petits dessins d'animaux différenjs. [Dessins sous verres et estampes]	Dessin	"Vendu, 56 livres"
F-A2052	ANONYMOUS (Unknown)	"Deux grands dessins, paysages & animaux. [Dessins sous verres et estampes]"	Dessin	"Vendu, 40 livres"
F-A2052	ANONYMOUS (Unknown)	Trois estampes & un dessin. [Dessins sous verres et estampes]	Dessin	Inconnue
F-A2052	ANONYMOUS (Unknown)	1. tabl. sujet du Colizée.	Peinture	"Vendu, 7 livres"
F-A2052	"BOUNIEU, MICHEL HONORÉ (French)"	"Anthiope endormie dans un riche paysage, & surprise par Jupiter qui a pris la forme d'un Satyre."	Peinture	"Vendu, 152 livres"
F-A2052	"DEFRANCE, LÉONARD (Flemish)"	"Une Chambre de Cabaret souterraine, où l'on voit un Racoleur qui veut placer son chapeau sur la tête d'un grand garçon qui est entre deux femmes."	Peinture	"Vendu, 100 livres"
F-A2052	"FRAGONARD, JEAN HONORÉ (French)"	"Deux tableaux des plus intéressans par leur composition ; ils sont gravés l'un sous le titre Dites s'il vous plaît, l'autre sous celui de la Famille Villageoise. Il n'est pas possible de présenter de sujets plus agréables, & exécutés avec plus d'esprit & de graces."	Peinture	"Vendu, 1015 livres"
F-A2052	"HALL, PETER ADOLPHE (Swedish)"	"Trois charmans médallions représentant différens Bustes de jolies Femmes ; deux sont peints en miniature, le troisième, d'une touche précieuse & admirable, est peint en émail. Cet article intéressant formera trois lots. (Sous ce no. : Un médallion représentant une Buste de une jolie Femme)"	Peinture	Inconnue
F-A2052	"HALL, PETER ADOLPHE (Swedish)"	"Trois charmans médallions représentant différens Bustes de jolies Femmes ; deux sont peints en miniature, le troisième, d'une touche précieuse & admirable, est peint en émail. Cet article intéressant formera trois lots. (Sous ce no. : Un médallion représentant une Buste de une jolie Femme)"	Peinture	Inconnue
F-A2052	"KALF, WILLEM (Dutch)"	"Un autre charmant Tableau, même genre, pouvant servir de pendant. Les ustensiles de cuisine & autres accessoires y sont également rendus avec intelligence."	Peinture	"Vendu, 180 livres"
F-A2052	"LAGRENÉE, LOUIS JEAN FRANÇOIS (French)"	"Un Tableau gracieux & admirablement peint, représentant Pigmalion amoureux de sa statue. [Ces quatre Tableaux, d'un mérite distingué par MM. Lagrenée frères, proviennent du magnifique Cabinet d'Ecole Françoise de feu M. de Verry. Voyez le Catalogue de cette belle vente.] (pendant au lot no. 13 par J.J. Lagrenée (II))"	Peinture	"Vendu, 412 livres"
F-A2052	"MACHY, PIERRE ANTOINE DE (French)"	"Un Tableau offrant de belles Ruines d'Italie, avec diverses figures parmi lesquelles on distingue une femme qui tient un enfant au maillot."	Peinture	"Vendu, 50 livres"
F-A2052	"METSU, GABRIEL (Dutch)"	"La Vue d'une Maison Hollandoise, de laquelle on voit sortir un homme & une femme qui reçoivent des Paysans au bas de leur perron. Sur la gauche est un jeune Page, vêtu de bleu. Ce Tableau, qui provient d'une grande vente, se trouve annoncé dans le Catalogue comme une des brillantes productions de Gabriel Metzu."	Peinture	"Vendu, 240 livres"
F-A2052	"MOLENAER, KLAES (Dutch)"	"Une chaumière pitoresque couverte de neige, avec figures qui s'amusent à patiner sur la glace."	Peinture	"Vendu, 160 livres"
F-A2052	"PANINI, GIOVANNI PAOLO (Italian)"	"Deux autres beaux Tableaux, offrant des ruines & monumens d'Architecture avec diverses belles figures de 6 pouces de proportion bien distribuées. Ces deux morceaux, d'une touche ferme & d'une forte couleur, proviennent du Cabinet de feu M. Souflot, Architecte."	Peinture	"Vendu, 800 livres"
F-A2052	"RAOUX, JEAN (French)"	"Deux Tableaux d'une bonne couleur & très-agréables par les sujets ; l'un représente l'Odorat, l'autre le Goût, composition de cinq à six figures d'hommes & de femmes dans des jardins."	Peinture	"Vendu, 400 livres"
F-A2052	REMBRANDT HARMENSZ. VAN RIJN (Dutch)	"Un autre buste de Vieillard, pendant du précédent. (pendant au lot no. 87)"	Peinture	"Vendu, 80 livres"
F-A2052	"RUBENS, PETER PAUL (Flemish)"	1. petit tabl. Sujet de fleurs Esq. de Rubens	Peinture	"Vendu, 12 livres"
F-A2052	"RUBENS, PETER PAUL (Flemish)"	"Une figure de Satyre vue à mi-corps & de forte nature, portant devant lui une corbeille de fruits. On voit encore à sa droite une vieille Femme. Ce tableau, de la plus riche couleur, est de la touche savante & énergique de ce grand Artiste."	Peinture	"Vendu, 307 livres"
F-A2052	"TINTORETTO, JACOPO JACOPO ROBUSTI (Italian)"	"3. aut. petits tabl. une marine, un aut. par Benedette, et 1. dans le st. de Tintoret un peu Rouge. (Sous ce no. : 1. petit tableau dans le st. de Tintoret)"	Peinture	"Vendu, 12 livres"
F-A2052	ANONYMOUS (Unknown)	"Le beau grouppe en bronze du taureau Farnese, d'une belle fonte & bien réparé.  [Figures et grouppes en bronze]"	Sculpture	"Vendu, 300 livres"
F-A2052	"PIGALLE, JEAN-BAPTISTE (French)"	"Un autre beau bronze, par le même Artiste, faisant le pendant du précédent. Il représente un autre bel enfant également assis & en regard. Ces deux articles avoient été reservés par Pigal, & ont été vendus par sa veuve comme des morceaux de choix. [Figures et grouppes en bronze] (pendant au lot no. 102)"	Sculpture	"Vendu, 472 livres"
F-A2052a	"SAINT-NON, JEAN-CLAUDE RICHARD, ABBÉ DE (French)"	"Un Tableau ovale, peint au pastel, ainsi que les suivans ; il représente un portrait de jeune femme ajustée d'un mantelet noir. [Tableaux à l'huile & au pastel, par M. de St-Non, d'après Boucher, Robert, Fragonard, &c. &c.]"	Dessin	Inconnue livres
F-A2052a	"SAINT-NON, JEAN-CLAUDE RICHARD, ABBÉ DE (French)"	"Deux autres Bustes ; l'un représente un Vieillard, l'autre un Espagnol. [Tableaux à l'huile & au pastel, par M. de St-Non, d'après Boucher, Robert, Fragonard, &c. &c.]"	Dessin	Inconnue livres
F-A2052a	"SAINT-NON, JEAN-CLAUDE RICHARD, ABBÉ DE (French)"	"Portrait d'une jeune femme qui tient un oiseau sur le doigt. [Tableaux à l'huile & au pastel, par M. de St-Non, d'après Boucher, Robert, Fragonard, &c. &c.]"	Dessin	Inconnue livres
F-A2052a	"LACROIX, CHARLES FRANÇOIS (French)"	"Deux Tableaux d'un vrai mérite & du meilleur choix, parmi les oeuvres de ce Peintre, & dignes d'approcher des productions de Vernet son Maître ; ils représentent des vues de mer avec barques, & diverses figures bien touchées & distribuées avec intelligence."	Peinture	Inconnue
F-A2052a	"ROBERT, HUBERT (French)"	"Deux autres Etudes faites aussi à Rome, représentant des Paysages pittoresques avec figures de Blanchisseuses & autres."	Peinture	Inconnue
